번호1,번호2,번호3,번호4,번호5,번호6
17,25,26,30,39,45
17,25,26,32,33,42
17,25,26,32,33,45
17,25,26,32,36,42
17,25,26,32,36,45
17,25,26,32,39,42
17,25,26,32,39,45
17,25,26,33,34,42
17,25,26,33,34,45
17,25,26,33,35,42
17,25,26,33,35,45
17,25,26,33,36,40
17,25,26,33,36,42
17,25,26,33,36,44
17,25,26,33,36,45
17,25,26,33,38,42
17,25,26,33,38,45
17,25,26,33,39,40
17,25,26,33,39,42
17,25,26,33,39,44
17,25,26,33,39,45
17,25,26,34,36,42
17,25,26,34,36,45
17,25,26,34,39,42
17,25,26,34,39,45
17,25,26,35,36,42
17,25,26,35,36,45
17,25,26,35,39,42
17,25,26,35,39,45
17,25,26,36,38,42
17,25,26,36,38,45
17,25,26,36,39,40
17,25,26,36,39,42
17,25,26,36,39,44
17,25,26,36,39,45
17,25,26,38,39,42
17,25,26,38,39,45
17,25,27,30,32,40
17,25,27,30,32,42
17,25,27,30,32,44
17,25,27,30,32,45
17,25,27,30,33,40
17,25,27,30,33,44
17,25,27,30,34,40
17,25,27,30,34,42
17,25,27,30,34,44
17,25,27,30,34,45
17,25,27,30,35,40
17,25,27,30,35,42
17,25,27,30,35,44
17,25,27,30,35,45
17,25,27,30,36,40
17,25,27,30,36,44
17,25,27,30,38,40
17,25,27,30,38,42
17,25,27,30,38,44
17,25,27,30,38,45
17,25,27,30,39,40
17,25,27,30,39,44
17,25,27,32,33,40
17,25,27,32,33,42
17,25,27,32,33,44
17,25,27,32,33,45
17,25,27,32,34,42
17,25,27,32,34,45
17,25,27,32,35,42
17,25,27,32,35,45
17,25,27,32,36,40
17,25,27,32,36,42
17,25,27,32,36,44
17,25,27,32,36,45
17,25,27,32,38,42
17,25,27,32,38,45
17,25,27,32,39,40
17,25,27,32,39,42
17,25,27,32,39,44
17,25,27,32,39,45
17,25,27,33,34,40
17,25,27,33,34,42
17,25,27,33,34,44
17,25,27,33,34,45
17,25,27,33,35,40
17,25,27,33,35,42
17,25,27,33,35,44
17,25,27,33,35,45
17,25,27,33,36,40
17,25,27,33,36,44
17,25,27,33,38,40
17,25,27,33,38,42
17,25,27,33,38,44
17,25,27,33,38,45
17,25,27,33,39,40
17,25,27,33,39,44
17,25,27,34,35,42
17,25,27,34,35,45
17,25,27,34,36,40
17,25,27,34,36,42
17,25,27,34,36,44
17,25,27,34,36,45
17,25,27,34,38,42
17,25,27,34,38,45
17,25,27,34,39,40
17,25,27,34,39,42
17,25,27,34,39,44
17,25,27,34,39,45
17,25,27,35,36,40
17,25,27,35,36,42
17,25,27,35,36,44
17,25,27,35,36,45
17,25,27,35,38,42
17,25,27,35,38,45
17,25,27,35,39,40
17,25,27,35,39,42
17,25,27,35,39,44
17,25,27,35,39,45
17,25,27,36,38,40
17,25,27,36,38,42
17,25,27,36,38,44
17,25,27,36,38,45
17,25,27,36,39,40
17,25,27,36,39,44
17,25,27,38,39,40
17,25,27,38,39,42
17,25,27,38,39,44
17,25,27,38,39,45
17,25,28,30,32,42
17,25,28,30,32,45
17,25,28,30,33,40
17,25,28,30,33,42
17,25,28,30,33,44
17,25,28,30,33,45
17,25,28,30,34,42
17,25,28,30,34,45
17,25,28,30,35,42
17,25,28,30,35,45
17,25,28,30,36,40
17,25,28,30,36,42
17,25,28,30,36,44
17,25,28,30,36,45
17,25,28,30,38,42
17,25,28,30,38,45
17,25,28,30,39,40
17,25,28,30,39,42
17,25,28,30,39,44
17,25,28,30,39,45
17,25,28,32,33,42
17,25,28,32,33,45
17,25,28,32,36,42
17,25,28,32,36,45
17,25,28,32,39,42
17,25,28,32,39,45
17,25,28,33,34,42
17,25,28,33,34,45
17,25,28,33,35,42
17,25,28,33,35,45
17,25,28,33,36,40
17,25,28,33,36,42
17,25,28,33,36,44
17,25,28,33,36,45
17,25,28,33,38,42
17,25,28,33,38,45
17,25,28,33,39,40
17,25,28,33,39,42
17,25,28,33,39,44
17,25,28,33,39,45
17,25,28,34,36,42
17,25,28,34,36,45
17,25,28,34,39,42
17,25,28,34,39,45
17,25,28,35,36,42
17,25,28,35,36,45
17,25,28,35,39,42
17,25,28,35,39,45
17,25,28,36,38,42
17,25,28,36,38,45
17,25,28,36,39,40
17,25,28,36,39,42
17,25,28,36,39,44
17,25,28,36,39,45
17,25,28,38,39,42
17,25,28,38,39,45
17,26,27,30,32,40
17,26,27,30,32,42
17,26,27,30,32,44
17,26,27,30,32,45
17,26,27,30,33,40
17,26,27,30,33,44
17,26,27,30,34,40
17,26,27,30,34,42
17,26,27,30,34,44
17,26,27,30,34,45
17,26,27,30,35,40
17,26,27,30,35,42
17,26,27,30,35,44
17,26,27,30,35,45
17,26,27,30,36,40
17,26,27,30,36,44
17,26,27,30,38,40
17,26,27,30,38,42
17,26,27,30,38,44
17,26,27,30,38,45
17,26,27,30,39,40
17,26,27,30,39,44
17,26,27,32,33,40
17,26,27,32,33,42
17,26,27,32,33,44
17,26,27,32,33,45
17,26,27,32,34,42
17,26,27,32,34,45
17,26,27,32,35,42
17,26,27,32,35,45
17,26,27,32,36,40
17,26,27,32,36,42
17,26,27,32,36,44
17,26,27,32,36,45
17,26,27,32,38,42
17,26,27,32,38,45
17,26,27,32,39,40
17,26,27,32,39,42
17,26,27,32,39,44
17,26,27,32,39,45
17,26,27,33,34,40
17,26,27,33,34,42
17,26,27,33,34,44
17,26,27,33,34,45
17,26,27,33,35,40
17,26,27,33,35,42
17,26,27,33,35,44
17,26,27,33,35,45
17,26,27,33,36,40
17,26,27,33,36,44
17,26,27,33,38,40
17,26,27,33,38,42
17,26,27,33,38,44
17,26,27,33,38,45
17,26,27,33,39,40
17,26,27,33,39,44
17,26,27,34,35,42
17,26,27,34,35,45
17,26,27,34,36,40
17,26,27,34,36,42
17,26,27,34,36,44
17,26,27,34,36,45
17,26,27,34,38,42
17,26,27,34,38,45
17,26,27,34,39,40
17,26,27,34,39,42
17,26,27,34,39,44
17,26,27,34,39,45
17,26,27,35,36,40
17,26,27,35,36,42
17,26,27,35,36,44
17,26,27,35,36,45
17,26,27,35,38,42
17,26,27,35,38,45
17,26,27,35,39,40
17,26,27,35,39,42
17,26,27,35,39,44
17,26,27,35,39,45
17,26,27,36,38,40
17,26,27,36,38,42
17,26,27,36,38,44
17,26,27,36,38,45
17,26,27,36,39,40
17,26,27,36,39,44
17,26,27,38,39,40
17,26,27,38,39,42
17,26,27,38,39,44
17,26,27,38,39,45
17,26,28,30,32,42
17,26,28,30,32,45
17,26,28,30,33,40
17,26,28,30,33,42
17,26,28,30,33,44
17,26,28,30,33,45
17,26,28,30,34,42
17,26,28,30,34,45
17,26,28,30,35,42
17,26,28,30,35,45
17,26,28,30,36,40
17,26,28,30,36,42
17,26,28,30,36,44
17,26,28,30,36,45
17,26,28,30,38,42
17,26,28,30,38,45
17,26,28,30,39,40
17,26,28,30,39,42
17,26,28,30,39,44
17,26,28,30,39,45
17,26,28,32,33,42
17,26,28,32,33,45
17,26,28,32,36,42
17,26,28,32,36,45
17,26,28,32,39,42
17,26,28,32,39,45
17,26,28,33,34,42
17,26,28,33,34,45
17,26,28,33,35,42
17,26,28,33,35,45
17,26,28,33,36,40
17,26,28,33,36,42
17,26,28,33,36,44
17,26,28,33,36,45
17,26,28,33,38,42
17,26,28,33,38,45
17,26,28,33,39,40
17,26,28,33,39,42
17,26,28,33,39,44
17,26,28,33,39,45
17,26,28,34,36,42
17,26,28,34,36,45
17,26,28,34,39,42
17,26,28,34,39,45
17,26,28,35,36,42
17,26,28,35,36,45
17,26,28,35,39,42
17,26,28,35,39,45
17,26,28,36,38,42
17,26,28,36,38,45
17,26,28,36,39,40
17,26,28,36,39,42
17,26,28,36,39,44
17,26,28,36,39,45
17,26,28,38,39,42
17,26,28,38,39,45
17,27,28,30,32,40
17,27,28,30,32,42
17,27,28,30,32,44
17,27,28,30,32,45
17,27,28,30,33,40
17,27,28,30,33,44
17,27,28,30,34,40
17,27,28,30,34,42
17,27,28,30,34,44
17,27,28,30,34,45
17,27,28,30,35,40
17,27,28,30,35,42
17,27,28,30,35,44
17,27,28,30,35,45
17,27,28,30,36,40
17,27,28,30,36,44
17,27,28,30,38,40
17,27,28,30,38,42
17,27,28,30,38,44
17,27,28,30,38,45
17,27,28,30,39,40
17,27,28,30,39,44
17,27,28,32,33,40
17,27,28,32,33,42
17,27,28,32,33,44
17,27,28,32,33,45
17,27,28,32,34,42
17,27,28,32,34,45
17,27,28,32,35,42
17,27,28,32,35,45
17,27,28,32,36,40
17,27,28,32,36,42
17,27,28,32,36,44
17,27,28,32,36,45
17,27,28,32,38,42
17,27,28,32,38,45
17,27,28,32,39,40
17,27,28,32,39,42
17,27,28,32,39,44
17,27,28,32,39,45
17,27,28,33,34,40
17,27,28,33,34,42
17,27,28,33,34,44
17,27,28,33,34,45
17,27,28,33,35,40
17,27,28,33,35,42
17,27,28,33,35,44
17,27,28,33,35,45
17,27,28,33,36,40
17,27,28,33,36,44
17,27,28,33,38,40
17,27,28,33,38,42
17,27,28,33,38,44
17,27,28,33,38,45
17,27,28,33,39,40
17,27,28,33,39,44
17,27,28,34,35,42
17,27,28,34,35,45
17,27,28,34,36,40
17,27,28,34,36,42
17,27,28,34,36,44
17,27,28,34,36,45
17,27,28,34,38,42
17,27,28,34,38,45
17,27,28,34,39,40
17,27,28,34,39,42
17,27,28,34,39,44
17,27,28,34,39,45
17,27,28,35,36,40
17,27,28,35,36,42
17,27,28,35,36,44
17,27,28,35,36,45
17,27,28,35,38,42
17,27,28,35,38,45
17,27,28,35,39,40
17,27,28,35,39,42
17,27,28,35,39,44
17,27,28,35,39,45
17,27,28,36,38,40
17,27,28,36,38,42
17,27,28,36,38,44
17,27,28,36,38,45
17,27,28,36,39,40
17,27,28,36,39,44
17,27,28,38,39,40
17,27,28,38,39,42
17,27,28,38,39,44
17,27,28,38,39,45
18,19,20,21,30,40
18,19,20,21,30,44
18,19,20,21,32,40
18,19,20,21,32,42
18,19,20,21,32,44
18,19,20,21,32,45
18,19,20,21,33,40
18,19,20,21,33,44
18,19,20,21,34,40
18,19,20,21,34,42
18,19,20,21,34,44
18,19,20,21,34,45
18,19,20,21,35,40
18,19,20,21,35,42
18,19,20,21,35,44
18,19,20,21,35,45
18,19,20,21,36,40
18,19,20,21,36,44
18,19,20,21,38,40
18,19,20,21,38,42
18,19,20,21,38,44
18,19,20,21,38,45
18,19,20,21,39,40
18,19,20,21,39,44
18,19,20,22,30,40
18,19,20,22,30,42
18,19,20,22,30,44
18,19,20,22,30,45
18,19,20,22,32,42
18,19,20,22,32,45
18,19,20,22,33,40
18,19,20,22,33,42
18,19,20,22,33,44
18,19,20,22,33,45
18,19,20,22,34,42
18,19,20,22,34,45
18,19,20,22,35,42
18,19,20,22,35,45
18,19,20,22,36,40
18,19,20,22,36,42
18,19,20,22,36,44
18,19,20,22,36,45
18,19,20,22,38,42
18,19,20,22,38,45
18,19,20,22,39,40
18,19,20,22,39,42
18,19,20,22,39,44
18,19,20,22,39,45
18,19,20,24,30,40
18,19,20,24,30,44
18,19,20,24,32,40
18,19,20,24,32,42
18,19,20,24,32,44
18,19,20,24,32,45
18,19,20,24,33,40
18,19,20,24,33,44
18,19,20,24,34,40
18,19,20,24,34,42
18,19,20,24,34,44
18,19,20,24,34,45
18,19,20,24,35,40
18,19,20,24,35,42
18,19,20,24,35,44
18,19,20,24,35,45
18,19,20,24,36,40
18,19,20,24,36,44
18,19,20,24,38,40
18,19,20,24,38,42
18,19,20,24,38,44
18,19,20,24,38,45
18,19,20,24,39,40
18,19,20,24,39,44
18,19,20,25,30,40
18,19,20,25,30,42
18,19,20,25,30,44
18,19,20,25,30,45
18,19,20,25,32,42
18,19,20,25,32,45
18,19,20,25,33,40
18,19,20,25,33,42
18,19,20,25,33,44
18,19,20,25,33,45
18,19,20,25,34,42
18,19,20,25,34,45
18,19,20,25,35,42
18,19,20,25,35,45
18,19,20,25,36,40
18,19,20,25,36,42
18,19,20,25,36,44
18,19,20,25,36,45
18,19,20,25,38,42
18,19,20,25,38,45
18,19,20,25,39,40
18,19,20,25,39,42
18,19,20,25,39,44
18,19,20,25,39,45
18,19,20,26,30,40
18,19,20,26,30,42
18,19,20,26,30,44
18,19,20,26,30,45
18,19,20,26,32,42
18,19,20,26,32,45
18,19,20,26,33,40
18,19,20,26,33,42
18,19,20,26,33,44
18,19,20,26,33,45
18,19,20,26,34,42
18,19,20,26,34,45
18,19,20,26,35,42
18,19,20,26,35,45
18,19,20,26,36,40
18,19,20,26,36,42
18,19,20,26,36,44
18,19,20,26,36,45
18,19,20,26,38,42
18,19,20,26,38,45
18,19,20,26,39,40
18,19,20,26,39,42
18,19,20,26,39,44
18,19,20,26,39,45
18,19,20,27,30,40
18,19,20,27,30,44
18,19,20,27,32,40
18,19,20,27,32,42
18,19,20,27,32,44
18,19,20,27,32,45
18,19,20,27,33,40
18,19,20,27,33,44
18,19,20,27,34,40
18,19,20,27,34,42
18,19,20,27,34,44
18,19,20,27,34,45
18,19,20,27,35,40
18,19,20,27,35,42
18,19,20,27,35,44
18,19,20,27,35,45
18,19,20,27,36,40
18,19,20,27,36,44
18,19,20,27,38,40
18,19,20,27,38,42
18,19,20,27,38,44
18,19,20,27,38,45
18,19,20,27,39,40
18,19,20,27,39,44
18,19,20,28,30,40
18,19,20,28,30,42
18,19,20,28,30,44
18,19,20,28,30,45
18,19,20,28,32,42
18,19,20,28,32,45
18,19,20,28,33,40
18,19,20,28,33,42
18,19,20,28,33,44
18,19,20,28,33,45
18,19,20,28,34,42
18,19,20,28,34,45
18,19,20,28,35,42
18,19,20,28,35,45
18,19,20,28,36,40
18,19,20,28,36,42
18,19,20,28,36,44
18,19,20,28,36,45
18,19,20,28,38,42
18,19,20,28,38,45
18,19,20,28,39,40
18,19,20,28,39,42
18,19,20,28,39,44
18,19,20,28,39,45
18,19,20,30,32,40
18,19,20,30,32,42
18,19,20,30,32,44
18,19,20,30,32,45
18,19,20,30,33,40
18,19,20,30,33,44
18,19,20,30,34,40
18,19,20,30,34,42
18,19,20,30,34,44
18,19,20,30,34,45
18,19,20,30,35,40
18,19,20,30,35,42
18,19,20,30,35,44
18,19,20,30,35,45
18,19,20,30,36,40
18,19,20,30,36,44
18,19,20,30,38,40
18,19,20,30,38,42
18,19,20,30,38,44
18,19,20,30,38,45
18,19,20,30,39,40
18,19,20,30,39,44
18,19,20,32,33,42
18,19,20,32,33,44
18,19,20,32,33,45
18,19,20,32,34,42
18,19,20,32,34,45
18,19,20,32,35,42
18,19,20,32,35,45
18,19,20,32,36,42
18,19,20,32,36,44
18,19,20,32,36,45
18,19,20,32,38,42
18,19,20,32,38,45
18,19,20,32,39,42
18,19,20,32,39,44
18,19,20,32,39,45
18,19,20,33,34,42
18,19,20,33,34,44
18,19,20,33,34,45
18,19,20,33,35,42
18,19,20,33,35,44
18,19,20,33,35,45
18,19,20,33,36,44
18,19,20,33,38,42
18,19,20,33,38,44
18,19,20,33,38,45
18,19,20,33,39,44
18,19,20,34,35,42
18,19,20,34,35,45
18,19,20,34,36,42
18,19,20,34,36,44
18,19,20,34,36,45
18,19,20,34,38,42
18,19,20,34,38,45
18,19,20,34,39,42
18,19,20,34,39,44
18,19,20,34,39,45
18,19,20,35,36,42
18,19,20,35,36,44
18,19,20,35,36,45
18,19,20,35,38,42
18,19,20,35,38,45
18,19,20,35,39,42
18,19,20,35,39,44
18,19,20,35,39,45
18,19,20,36,38,42
18,19,20,36,38,44
18,19,20,36,38,45
18,19,20,36,39,44
18,19,20,38,39,42
18,19,20,38,39,44
18,19,20,38,39,45
18,19,21,22,30,40
18,19,21,22,30,44
18,19,21,22,32,40
18,19,21,22,32,42
18,19,21,22,32,44
18,19,21,22,32,45
18,19,21,22,33,40
18,19,21,22,33,44
18,19,21,22,34,40
18,19,21,22,34,42
18,19,21,22,34,44
18,19,21,22,34,45
18,19,21,22,35,40
18,19,21,22,35,42
18,19,21,22,35,44
18,19,21,22,35,45
18,19,21,22,36,40
18,19,21,22,36,44
18,19,21,22,38,40
18,19,21,22,38,42
18,19,21,22,38,44
18,19,21,22,38,45
18,19,21,22,39,40
18,19,21,22,39,44
18,19,21,24,32,40
18,19,21,24,32,44
18,19,21,24,34,40
18,19,21,24,34,44
18,19,21,24,35,40
18,19,21,24,35,44
18,19,21,24,38,40
18,19,21,24,38,44
18,19,21,25,30,40
18,19,21,25,30,44
18,19,21,25,32,40
18,19,21,25,32,42
18,19,21,25,32,44
18,19,21,25,32,45
18,19,21,25,33,40
18,19,21,25,33,44
18,19,21,25,34,40
18,19,21,25,34,42
18,19,21,25,34,44
18,19,21,25,34,45
18,19,21,25,35,40
18,19,21,25,35,42
18,19,21,25,35,44
18,19,21,25,35,45
18,19,21,25,36,40
18,19,21,25,36,44
18,19,21,25,38,40
18,19,21,25,38,42
18,19,21,25,38,44
18,19,21,25,38,45
18,19,21,25,39,40
18,19,21,25,39,44
18,19,21,26,30,40
18,19,21,26,30,44
18,19,21,26,32,40
18,19,21,26,32,42
18,19,21,26,32,44
18,19,21,26,32,45
18,19,21,26,33,40
18,19,21,26,33,44
18,19,21,26,34,40
18,19,21,26,34,42
18,19,21,26,34,44
18,19,21,26,34,45
18,19,21,26,35,40
18,19,21,26,35,42
18,19,21,26,35,44
18,19,21,26,35,45
18,19,21,26,36,40
18,19,21,26,36,44
18,19,21,26,38,40
18,19,21,26,38,42
18,19,21,26,38,44
18,19,21,26,38,45
18,19,21,26,39,40
18,19,21,26,39,44
18,19,21,27,32,40
18,19,21,27,32,44
18,19,21,27,34,40
18,19,21,27,34,44
18,19,21,27,35,40
18,19,21,27,35,44
18,19,21,27,38,40
18,19,21,27,38,44
18,19,21,28,30,40
18,19,21,28,30,44
18,19,21,28,32,40
18,19,21,28,32,42
18,19,21,28,32,44
18,19,21,28,32,45
18,19,21,28,33,40
18,19,21,28,33,44
18,19,21,28,34,40
18,19,21,28,34,42
18,19,21,28,34,44
18,19,21,28,34,45
18,19,21,28,35,40
18,19,21,28,35,42
18,19,21,28,35,44
18,19,21,28,35,45
18,19,21,28,36,40
18,19,21,28,36,44
18,19,21,28,38,40
18,19,21,28,38,42
18,19,21,28,38,44
18,19,21,28,38,45
18,19,21,28,39,40
18,19,21,28,39,44
18,19,21,30,32,40
18,19,21,30,32,44
18,19,21,30,34,40
18,19,21,30,34,44
18,19,21,30,35,40
18,19,21,30,35,44
18,19,21,30,38,40
18,19,21,30,38,44
18,19,21,32,33,40
18,19,21,32,33,44
18,19,21,32,34,40
18,19,21,32,34,42
18,19,21,32,34,44
18,19,21,32,34,45
18,19,21,32,35,40
18,19,21,32,35,42
18,19,21,32,35,44
18,19,21,32,35,45
18,19,21,32,36,40
18,19,21,32,36,44
18,19,21,32,38,40
18,19,21,32,38,42
18,19,21,32,38,44
18,19,21,32,38,45
18,19,21,32,39,40
18,19,21,32,39,44
18,19,21,33,34,40
18,19,21,33,34,44
18,19,21,33,35,40
18,19,21,33,35,44
18,19,21,33,38,40
18,19,21,33,38,44
18,19,21,34,35,40
18,19,21,34,35,42
18,19,21,34,35,44
18,19,21,34,35,45
18,19,21,34,36,40
18,19,21,34,36,44
18,19,21,34,38,40
18,19,21,34,38,42
18,19,21,34,38,44
18,19,21,34,38,45
18,19,21,34,39,40
18,19,21,34,39,44
18,19,21,35,36,40
18,19,21,35,36,44
18,19,21,35,38,40
18,19,21,35,38,42
18,19,21,35,38,44
18,19,21,35,38,45
18,19,21,35,39,40
18,19,21,35,39,44
18,19,21,36,38,40
18,19,21,36,38,44
18,19,21,38,39,40
18,19,21,38,39,44
18,19,22,24,30,40
18,19,22,24,30,44
18,19,22,24,32,40
18,19,22,24,32,42
18,19,22,24,32,44
18,19,22,24,32,45
18,19,22,24,33,40
18,19,22,24,33,44
18,19,22,24,34,40
18,19,22,24,34,42
18,19,22,24,34,44
18,19,22,24,34,45
18,19,22,24,35,40
18,19,22,24,35,42
18,19,22,24,35,44
18,19,22,24,35,45
18,19,22,24,36,40
18,19,22,24,36,44
18,19,22,24,38,40
18,19,22,24,38,42
18,19,22,24,38,44
18,19,22,24,38,45
18,19,22,24,39,40
18,19,22,24,39,44
18,19,22,25,30,40
18,19,22,25,30,42
18,19,22,25,30,44
18,19,22,25,30,45
18,19,22,25,32,42
18,19,22,25,32,45
18,19,22,25,33,40
18,19,22,25,33,42
18,19,22,25,33,44
18,19,22,25,33,45
18,19,22,25,34,42
18,19,22,25,34,45
18,19,22,25,35,42
18,19,22,25,35,45
18,19,22,25,36,40
18,19,22,25,36,42
18,19,22,25,36,44
18,19,22,25,36,45
18,19,22,25,38,42
18,19,22,25,38,45
18,19,22,25,39,40
18,19,22,25,39,42
18,19,22,25,39,44
18,19,22,25,39,45
18,19,22,26,30,40
18,19,22,26,30,42
18,19,22,26,30,44
18,19,22,26,30,45
18,19,22,26,32,42
18,19,22,26,32,45
18,19,22,26,33,40
18,19,22,26,33,42
18,19,22,26,33,44
18,19,22,26,33,45
18,19,22,26,34,42
18,19,22,26,34,45
18,19,22,26,35,42
18,19,22,26,35,45
18,19,22,26,36,40
18,19,22,26,36,42
18,19,22,26,36,44
18,19,22,26,36,45
18,19,22,26,38,42
18,19,22,26,38,45
18,19,22,26,39,40
18,19,22,26,39,42
18,19,22,26,39,44
18,19,22,26,39,45
18,19,22,27,30,40
18,19,22,27,30,44
18,19,22,27,32,40
18,19,22,27,32,42
18,19,22,27,32,44
18,19,22,27,32,45
18,19,22,27,33,40
18,19,22,27,33,44
18,19,22,27,34,40
18,19,22,27,34,42
18,19,22,27,34,44
18,19,22,27,34,45
18,19,22,27,35,40
18,19,22,27,35,42
18,19,22,27,35,44
18,19,22,27,35,45
18,19,22,27,36,40
18,19,22,27,36,44
18,19,22,27,38,40
18,19,22,27,38,42
18,19,22,27,38,44
18,19,22,27,38,45
18,19,22,27,39,40
18,19,22,27,39,44
18,19,22,28,30,40
18,19,22,28,30,42
18,19,22,28,30,44
18,19,22,28,30,45
18,19,22,28,32,42
18,19,22,28,32,45
18,19,22,28,33,40
18,19,22,28,33,42
18,19,22,28,33,44
18,19,22,28,33,45
18,19,22,28,34,42
18,19,22,28,34,45
18,19,22,28,35,42
18,19,22,28,35,45
18,19,22,28,36,40
18,19,22,28,36,42
18,19,22,28,36,44
18,19,22,28,36,45
18,19,22,28,38,42
18,19,22,28,38,45
18,19,22,28,39,40
18,19,22,28,39,42
18,19,22,28,39,44
18,19,22,28,39,45
18,19,22,30,32,40
18,19,22,30,32,42
18,19,22,30,32,44
18,19,22,30,32,45
18,19,22,30,33,40
18,19,22,30,33,44
18,19,22,30,34,40
18,19,22,30,34,42
18,19,22,30,34,44
18,19,22,30,34,45
18,19,22,30,35,40
18,19,22,30,35,42
18,19,22,30,35,44
18,19,22,30,35,45
18,19,22,30,36,40
18,19,22,30,36,44
18,19,22,30,38,40
18,19,22,30,38,42
18,19,22,30,38,44
18,19,22,30,38,45
18,19,22,30,39,40
18,19,22,30,39,44
18,19,22,32,33,40
18,19,22,32,33,42
18,19,22,32,33,44
18,19,22,32,33,45
18,19,22,32,34,42
18,19,22,32,34,45
18,19,22,32,35,42
18,19,22,32,35,45
18,19,22,32,36,40
18,19,22,32,36,42
18,19,22,32,36,44
18,19,22,32,36,45
18,19,22,32,38,42
18,19,22,32,38,45
18,19,22,32,39,40
18,19,22,32,39,42
18,19,22,32,39,44
18,19,22,32,39,45
18,19,22,33,34,40
18,19,22,33,34,42
18,19,22,33,34,44
18,19,22,33,34,45
18,19,22,33,35,40
18,19,22,33,35,42
18,19,22,33,35,44
18,19,22,33,35,45
18,19,22,33,36,40
18,19,22,33,36,44
18,19,22,33,38,40
18,19,22,33,38,42
18,19,22,33,38,44
18,19,22,33,38,45
18,19,22,33,39,40
18,19,22,33,39,44
18,19,22,34,35,42
18,19,22,34,35,45
18,19,22,34,36,40
18,19,22,34,36,42
18,19,22,34,36,44
18,19,22,34,36,45
18,19,22,34,38,42
18,19,22,34,38,45
18,19,22,34,39,40
18,19,22,34,39,42
18,19,22,34,39,44
18,19,22,34,39,45
18,19,22,35,36,40
18,19,22,35,36,42
18,19,22,35,36,44
18,19,22,35,36,45
18,19,22,35,38,42
18,19,22,35,38,45
18,19,22,35,39,40
18,19,22,35,39,42
18,19,22,35,39,44
18,19,22,35,39,45
18,19,22,36,38,40
18,19,22,36,38,42
18,19,22,36,38,44
18,19,22,36,38,45
18,19,22,36,39,40
18,19,22,36,39,44
18,19,22,38,39,40
18,19,22,38,39,42
18,19,22,38,39,44
18,19,22,38,39,45
18,19,24,25,30,40
18,19,24,25,30,44
18,19,24,25,32,40
18,19,24,25,32,42
18,19,24,25,32,44
18,19,24,25,32,45
18,19,24,25,33,40
18,19,24,25,33,44
18,19,24,25,34,40
18,19,24,25,34,42
18,19,24,25,34,44
18,19,24,25,34,45
18,19,24,25,35,40
18,19,24,25,35,42
18,19,24,25,35,44
18,19,24,25,35,45
18,19,24,25,36,40
18,19,24,25,36,44
18,19,24,25,38,40
18,19,24,25,38,42
18,19,24,25,38,44
18,19,24,25,38,45
18,19,24,25,39,40
18,19,24,25,39,44
18,19,24,26,30,40
18,19,24,26,30,44
18,19,24,26,32,40
18,19,24,26,32,42
18,19,24,26,32,44
18,19,24,26,32,45
18,19,24,26,33,40
18,19,24,26,33,44
18,19,24,26,34,40
18,19,24,26,34,42
18,19,24,26,34,44
18,19,24,26,34,45
18,19,24,26,35,40
18,19,24,26,35,42
18,19,24,26,35,44
18,19,24,26,35,45
18,19,24,26,36,40
18,19,24,26,36,44
18,19,24,26,38,40
18,19,24,26,38,42
18,19,24,26,38,44
18,19,24,26,38,45
18,19,24,26,39,40
18,19,24,26,39,44
18,19,24,27,32,40
18,19,24,27,32,44
18,19,24,27,34,40
18,19,24,27,34,44
18,19,24,27,35,40
18,19,24,27,35,44
18,19,24,27,38,40
18,19,24,27,38,44
18,19,24,28,30,40
18,19,24,28,30,44
18,19,24,28,32,40
18,19,24,28,32,42
18,19,24,28,32,44
18,19,24,28,32,45
18,19,24,28,33,40
18,19,24,28,33,44
18,19,24,28,34,40
18,19,24,28,34,42
18,19,24,28,34,44
18,19,24,28,34,45
18,19,24,28,35,40
18,19,24,28,35,42
18,19,24,28,35,44
18,19,24,28,35,45
18,19,24,28,36,40
18,19,24,28,36,44
18,19,24,28,38,40
18,19,24,28,38,42
18,19,24,28,38,44
18,19,24,28,38,45
18,19,24,28,39,40
18,19,24,28,39,44
18,19,24,30,32,40
18,19,24,30,32,44
18,19,24,30,34,40
18,19,24,30,34,44
18,19,24,30,35,40
18,19,24,30,35,44
18,19,24,30,38,40
18,19,24,30,38,44
18,19,24,32,33,40
18,19,24,32,33,44
18,19,24,32,34,40
18,19,24,32,34,42
18,19,24,32,34,44
18,19,24,32,34,45
18,19,24,32,35,40
18,19,24,32,35,42
18,19,24,32,35,44
18,19,24,32,35,45
18,19,24,32,36,40
18,19,24,32,36,44
18,19,24,32,38,40
18,19,24,32,38,42
18,19,24,32,38,44
18,19,24,32,38,45
18,19,24,32,39,40
18,19,24,32,39,44
18,19,24,33,34,40
18,19,24,33,34,44
18,19,24,33,35,40
18,19,24,33,35,44
18,19,24,33,38,40
18,19,24,33,38,44
18,19,24,34,35,40
18,19,24,34,35,42
18,19,24,34,35,44
18,19,24,34,35,45
18,19,24,34,36,40
18,19,24,34,36,44
18,19,24,34,38,40
18,19,24,34,38,42
18,19,24,34,38,44
18,19,24,34,38,45
18,19,24,34,39,40
18,19,24,34,39,44
18,19,24,35,36,40
18,19,24,35,36,44
18,19,24,35,38,40
18,19,24,35,38,42
18,19,24,35,38,44
18,19,24,35,38,45
18,19,24,35,39,40
18,19,24,35,39,44
18,19,24,36,38,40
18,19,24,36,38,44
